0,1,2
https://www.simplyrecipes.com/recipes/bacon_wrapped_stuffed_pork_tenderloin/,Bacon-Wrapped Stuffed Pork Tenderloin,dijon mustard
https://www.simplyrecipes.com/recipes/bacon_wrapped_stuffed_pork_tenderloin/,Bacon-Wrapped Stuffed Pork Tenderloin,salt
https://www.simplyrecipes.com/recipes/bacon_wrapped_stuffed_pork_tenderloin/,Bacon-Wrapped Stuffed Pork Tenderloin,pepper
https://www.simplyrecipes.com/recipes/bacon_wrapped_stuffed_pork_tenderloin/,Bacon-Wrapped Stuffed Pork Tenderloin,pork tenderloins
https://www.simplyrecipes.com/recipes/bacon_wrapped_stuffed_pork_tenderloin/,Bacon-Wrapped Stuffed Pork Tenderloin,"strips bacon s,half"
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,poblano chile peppers 
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,vegetable oil
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,pork shoulder
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,salt
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,"onion, "
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,cumin
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,garlic cloves
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,chipotle chiliadobo
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,dried oregano
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,quart chicken stock use glutenfree stock for glutenfree option
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,frozen corn no need defrost if frozen
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,"sweet potato,cubes"
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,sour cream
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,cilantro
https://www.simplyrecipes.com/recipes/pork_and_poblano_stew/,Pork and Poblano Stew,toasted shelled pumpkin seeds pepitas 
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,"one half readytoeat, ham,bonein,shank endbutt end"
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,sweet hot honey mustardbrown mustardhoney
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,brown sugar
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,cloves
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,butter
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,thymedry
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,cider vinegar
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,honey
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,brown sugar
https://www.simplyrecipes.com/recipes/glazed_baked_ham/,Glazed Baked Ham,worcestershire sauce
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,fusili pasta
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,salt
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,butter
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,"garlic cloves, "
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,ham
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,frozen peas
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,cream
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,pasta cooking water reserved from cooking the pasta
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,grated parmesan cheese
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,kosher salt
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,black pepper
https://www.simplyrecipes.com/recipes/pasta_with_ham_and_peas/,Pasta with Ham and Peas,lemon zest
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños," boneless ham steak, incubes"
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,small stalk celery
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,pickled jalapenos
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,mayonnaise
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,sgreen onions
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,ground cumin
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,"slices white swich bread,crusts removed"
https://www.simplyrecipes.com/recipes/deviled_ham_with_pickled_jalapenos/,Deviled Ham with Pickled Jalapeños,thinlyicebergbutter lettuce
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,"one pork shoulder roast,preferably boston butt,bonelessbonein you can easily make two roasts the same amount time if your grill is big enough accommodate them both"
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,"wood chips,hickory,oak,apple,other fruit wood"
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,"brown sugar,packed"
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,white sugar
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,paprika
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,kosher salt
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,ground cumin
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,garlic powder
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,chipotle chile powder
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,black pepper
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,salt
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,finely ground black pepper
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,garlic powder
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,onion powder
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,cayenne
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,dried oregano
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,"dry rosemary,finely "
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,dry sage
https://www.simplyrecipes.com/recipes/barbecued_pork_shoulder_on_a_gas_grill/,Barbecued Pork Shoulder on a Gas Grill,sugar
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,". .boneless pork shoulder,sinewexcess fat beyond "
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,"fennel seeds,toasted"
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,black peppercorns
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,"packed, thyme leaves,lightly , dried thyme"
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,"rosemary leaves,lightly "
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,medium garlic cloves
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,"kosher salt,for seasoning"
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,olive oil
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,"medium good cooking apples,such as fujijonagold"
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,medium yellow onion
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,dry white wine can sub water
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,dijon mustard
https://www.simplyrecipes.com/recipes/slow_roasted_pork_shoulder_with_savory_apple_gravy/,Slow Roasted Pork Shoulder with Savory Apple Gravy,ly ground black pepper
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,olive oil
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,"pork shoulder, chunks"
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,salt
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,onion
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,carrot
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,all the cloves fromhead garlic
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,hot italian sausage links not loosespanish chorizo use glutenfree sausages for glutenfree option
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,cantomatoes
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,water
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,sweet paprika
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,hot paprika can sub red chili flakes
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,smoked paprika
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,chickpeas
https://www.simplyrecipes.com/recipes/spicy_pork_stew_with_chickpeas_and_sausage/,Spicy Pork Stew with Chickpeas and Sausage,"bunch parsley,"
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake, unsalted butter
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,water
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,"molasses,unsulphured"
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,"honey preferablydark variety such as buckwheat,avocadowildflower"
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,dark brown sugar can substitute light brown
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,"eggs,room temperature"
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,"ginger,finely grated"
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,cied ginger
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,allpurpose flour
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,baking soda
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,ground ginger
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,cinnamon
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,salt
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,ground cloves
https://www.simplyrecipes.com/recipes/gingerbread_cake/,Triple Ginger Gingerbread Cake,nutmeg
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,glutenfree flour mix i use bob’s glutenfree baking blend
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,oat flour certified glutenfree
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,rolled oats certified glutenfree
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,baking soda
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,salt
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,"unsalted butter,room temperature"
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,granulated sugar
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,dark brown sugar
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,eggs
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,vanilla extract
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,dark chocolate chipsother chips your liking
https://www.simplyrecipes.com/recipes/gluten_free_chocolate_chip_cookies/,Gluten-Free Chocolate Chip Cookies,"i prefer ghirardellipercent bittersweet chips,roughly "
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,+s all purpose flour
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,baking soda
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,salt
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,ground cinnamon
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,ground ginger
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,ground cloves
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,"unsalted butter s,at room temperature"
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,sugar
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,vanilla extract
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,honey
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,egg
https://www.simplyrecipes.com/recipes/cinnamon_snap_cookies/,Cinnamon Snap Cookies,extra sugarground cinnamon for coating
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,active dry yeast
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,warm milk
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,sugar
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,eggs
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,grams allpurpose flour
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,kosher salt
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,sroom temperature unsalted butter
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,"unsalted butter,softened"
https://www.simplyrecipes.com/recipes/raspberry_jam_sweet_rolls/,Raspberry Jam Sweet Rolls,raspberry jam
